# Compiler/linker allocations without a source DATA() definition.
name	object	rva	size	storage	alignment	section_ordinal	section_offset	scope	provenance
$SG37424	SOURCE\X_CAMPGN.c	0x11d944	0xc	data	0x4	2	0x4f4	local	candidate-coff-section-translation
$SG37425	SOURCE\X_CAMPGN.c	0x11d950	0x8	data	0x8	2	0x500	local	candidate-coff-section-translation
$SG37427	SOURCE\X_CAMPGN.c	0x11d958	0x4	data	0x8	2	0x508	local	candidate-coff-section-translation
$SG37430	SOURCE\X_CAMPGN.c	0x11d95c	0x8	data	0x4	2	0x50c	local	candidate-coff-section-translation
$SG37438	SOURCE\X_CAMPGN.c	0x11d964	0x8	data	0x4	2	0x514	local	candidate-coff-section-translation
$SG37439	SOURCE\X_CAMPGN.c	0x11d96c	0x8	data	0x4	2	0x51c	local	candidate-coff-section-translation
$SG37441	SOURCE\X_CAMPGN.c	0x11d974	0x4	data	0x4	2	0x524	local	candidate-coff-section-translation
$SG37633	SOURCE\X_CAMPGN.c	0x11d978	0x4c	data	0x8	2	0x528	local	candidate-coff-section-translation
$SG37641	SOURCE\X_CAMPGN.c	0x11d9c4	0x6	data	0x4	2	0x574	local	candidate-coff-section-translation
$SG3442	SOURCE\X_GLOBAL.c	0xf2acc	0x70	data	0x4	2	0x574	local	exact-section-offset+reloc-site+payload
$SG3443	SOURCE\X_GLOBAL.c	0xf2b3c	0x60	data	0x4	2	0x5e4	local	exact-section-offset+reloc-site+payload
$SG3444	SOURCE\X_GLOBAL.c	0xf2b9c	0x28	data	0x4	2	0x644	local	exact-section-offset+reloc-site+payload
$SG3445	SOURCE\X_GLOBAL.c	0xf2bc4	0x50	data	0x4	2	0x66c	local	exact-section-offset+reloc-site+payload
$SG3446	SOURCE\X_GLOBAL.c	0xf2c14	0x4c	data	0x4	2	0x6bc	local	exact-section-offset+reloc-site+payload
$SG3447	SOURCE\X_GLOBAL.c	0xf2c60	0x24	data	0x8	2	0x708	local	exact-section-offset+reloc-site+payload
$SG3448	SOURCE\X_GLOBAL.c	0xf2c84	0x10	data	0x4	2	0x72c	local	exact-section-offset+reloc-site+payload
$SG3449	SOURCE\X_GLOBAL.c	0xf2c94	0xc	data	0x4	2	0x73c	local	exact-section-offset+reloc-site+payload
$SG3450	SOURCE\X_GLOBAL.c	0xf2ca0	0xc	data	0x8	2	0x748	local	exact-section-offset+reloc-site+payload
$SG3451	SOURCE\X_GLOBAL.c	0xf2cac	0x8	data	0x4	2	0x754	local	exact-section-offset+reloc-site+payload
$SG3452	SOURCE\X_GLOBAL.c	0xf2cb4	0x14	data	0x4	2	0x75c	local	exact-section-offset+reloc-site+payload
$SG3453	SOURCE\X_GLOBAL.c	0xf2cc8	0xc	data	0x8	2	0x770	local	exact-section-offset+reloc-site+payload
$SG3454	SOURCE\X_GLOBAL.c	0xf2cd4	0xc	data	0x4	2	0x77c	local	exact-section-offset+reloc-site+payload
$SG3455	SOURCE\X_GLOBAL.c	0xf2ce0	0xc	data	0x8	2	0x788	local	exact-section-offset+reloc-site+payload
$SG3456	SOURCE\X_GLOBAL.c	0xf2cec	0x14	data	0x4	2	0x794	local	exact-section-offset+reloc-site+payload
$SG3457	SOURCE\X_GLOBAL.c	0xf2d00	0x10	data	0x8	2	0x7a8	local	exact-section-offset+reloc-site+payload
$SG3458	SOURCE\X_GLOBAL.c	0xf2d10	0x14	data	0x8	2	0x7b8	local	exact-section-offset+reloc-site+payload
$SG3459	SOURCE\X_GLOBAL.c	0xf2d24	0xc	data	0x4	2	0x7cc	local	exact-section-offset+reloc-site+payload
$SG3460	SOURCE\X_GLOBAL.c	0xf2d30	0x10	data	0x8	2	0x7d8	local	exact-section-offset+reloc-site+payload
$SG3461	SOURCE\X_GLOBAL.c	0xf2d40	0x10	data	0x8	2	0x7e8	local	exact-section-offset+reloc-site+payload
$SG3462	SOURCE\X_GLOBAL.c	0xf2d50	0xc	data	0x8	2	0x7f8	local	exact-section-offset+reloc-site+payload
$SG3463	SOURCE\X_GLOBAL.c	0xf2d5c	0x14	data	0x4	2	0x804	local	exact-section-offset+reloc-site+payload
$SG3464	SOURCE\X_GLOBAL.c	0xf2d70	0x10	data	0x8	2	0x818	local	exact-section-offset+reloc-site+payload
$SG3465	SOURCE\X_GLOBAL.c	0xf2d80	0x10	data	0x8	2	0x828	local	exact-section-offset+reloc-site+payload
$SG3466	SOURCE\X_GLOBAL.c	0xf2d90	0x14	data	0x8	2	0x838	local	exact-section-offset+reloc-site+payload
$SG3467	SOURCE\X_GLOBAL.c	0xf2da4	0x14	data	0x4	2	0x84c	local	exact-section-offset+reloc-site+payload
$SG3468	SOURCE\X_GLOBAL.c	0xf2db8	0x10	data	0x8	2	0x860	local	exact-section-offset+reloc-site+payload
$SG3469	SOURCE\X_GLOBAL.c	0xf2dc8	0x10	data	0x8	2	0x870	local	exact-section-offset+reloc-site+payload
$SG3470	SOURCE\X_GLOBAL.c	0xf2dd8	0x14	data	0x8	2	0x880	local	exact-section-offset+reloc-site+payload
$SG3471	SOURCE\X_GLOBAL.c	0xf2dec	0x14	data	0x4	2	0x894	local	exact-section-offset+reloc-site+payload
$SG3472	SOURCE\X_GLOBAL.c	0xf2e00	0xc	data	0x8	2	0x8a8	local	exact-section-offset+reloc-site+payload
$SG3473	SOURCE\X_GLOBAL.c	0xf2e0c	0x10	data	0x4	2	0x8b4	local	exact-section-offset+reloc-site+payload
$SG3474	SOURCE\X_GLOBAL.c	0xf2e1c	0x10	data	0x4	2	0x8c4	local	exact-section-offset+reloc-site+payload
$SG3475	SOURCE\X_GLOBAL.c	0xf2e2c	0x14	data	0x4	2	0x8d4	local	exact-section-offset+reloc-site+payload
$SG3476	SOURCE\X_GLOBAL.c	0xf2e40	0x14	data	0x8	2	0x8e8	local	exact-section-offset+reloc-site+payload
$SG3477	SOURCE\X_GLOBAL.c	0xf2e54	0xc	data	0x4	2	0x8fc	local	exact-section-offset+reloc-site+payload
$SG3478	SOURCE\X_GLOBAL.c	0xf2e60	0x14	data	0x8	2	0x908	local	exact-section-offset+reloc-site+payload
$SG3479	SOURCE\X_GLOBAL.c	0xf2e74	0x4	data	0x4	2	0x91c	local	exact-section-offset+reloc-site+payload
$SG3480	SOURCE\X_GLOBAL.c	0xf2e78	0x4	data	0x8	2	0x920	local	exact-section-offset+reloc-site+payload
$SG3481	SOURCE\X_GLOBAL.c	0xf2e7c	0x4	data	0x4	2	0x924	local	exact-section-offset+reloc-site+payload
$SG3482	SOURCE\X_GLOBAL.c	0xf2e80	0x4	data	0x8	2	0x928	local	exact-section-offset+reloc-site+payload
$SG3483	SOURCE\X_GLOBAL.c	0xf2e84	0xc	data	0x4	2	0x92c	local	exact-section-offset+reloc-site+payload
$SG3484	SOURCE\X_GLOBAL.c	0xf2e90	0x10	data	0x8	2	0x938	local	exact-section-offset+reloc-site+payload
$SG3485	SOURCE\X_GLOBAL.c	0xf2ea0	0x14	data	0x8	2	0x948	local	exact-section-offset+reloc-site+payload
$SG3486	SOURCE\X_GLOBAL.c	0xf2eb4	0x14	data	0x4	2	0x95c	local	exact-section-offset+reloc-site+payload
$SG3487	SOURCE\X_GLOBAL.c	0xf2ec8	0x4	data	0x8	2	0x970	local	exact-section-offset+reloc-site+payload
$SG3488	SOURCE\X_GLOBAL.c	0xf2ecc	0x4	data	0x4	2	0x974	local	exact-section-offset+reloc-site+payload
$SG3489	SOURCE\X_GLOBAL.c	0xf2ed0	0x4	data	0x8	2	0x978	local	exact-section-offset+reloc-site+payload
$SG3490	SOURCE\X_GLOBAL.c	0xf2ed4	0x4	data	0x4	2	0x97c	local	exact-section-offset+reloc-site+payload
$SG3491	SOURCE\X_GLOBAL.c	0xf2ed8	0x68	data	0x8	2	0x980	local	exact-section-offset+reloc-site+payload
$SG3492	SOURCE\X_GLOBAL.c	0xf2f40	0x5c	data	0x8	2	0x9e8	local	exact-section-offset+reloc-site+payload
$SG3493	SOURCE\X_GLOBAL.c	0xf2f9c	0x90	data	0x4	2	0xa44	local	exact-section-offset+reloc-site+payload
$SG3494	SOURCE\X_GLOBAL.c	0xf302c	0xec	data	0x4	2	0xad4	local	exact-section-offset+reloc-site+payload
$SG3495	SOURCE\X_GLOBAL.c	0xf3118	0xc0	data	0x8	2	0xbc0	local	exact-section-offset+reloc-site+payload
$SG3496	SOURCE\X_GLOBAL.c	0xf31d8	0xd0	data	0x8	2	0xc80	local	exact-section-offset+reloc-site+payload
$SG3497	SOURCE\X_GLOBAL.c	0xf32a8	0x30	data	0x8	2	0xd50	local	exact-section-offset+reloc-site+payload
$SG3498	SOURCE\X_GLOBAL.c	0xf32d8	0xac	data	0x8	2	0xd80	local	exact-section-offset+reloc-site+payload
$SG3499	SOURCE\X_GLOBAL.c	0xf3384	0x6c	data	0x4	2	0xe2c	local	exact-section-offset+reloc-site+payload
